Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
450,Clustered,astar_dynamic,0.2,11,10.83,Yes
451,Clustered,astar_dynamic,0.1,18,21.97,Yes
452,Clustered,astar_dynamic,0.2,9,8.0,Yes
453,Clustered,astar_dynamic,0.3,61,21.24,Yes
454,Clustered,astar_dynamic,0.1,14,15.9,Yes
455,Clustered,astar_dynamic,0.1,10,11.9,Yes
457,Clustered,astar_dynamic,0.1,16,16.24,Yes
458,Clustered,astar_dynamic,0.1,12,13.9,Yes
459,Clustered,astar_dynamic,0.2,16,17.9,Yes
460,Clustered,astar_dynamic,0.2,31,20.9,Yes
462,Clustered,astar_dynamic,0.0,12,11.49,Yes
463,Clustered,astar_dynamic,0.0,24,18.66,Yes
464,Clustered,astar_dynamic,0.1,21,11.66,Yes
465,Clustered,astar_dynamic,0.0,12,12.24,Yes
467,Clustered,astar_dynamic,0.2,14,14.66,Yes
468,Clustered,astar_dynamic,0.1,11,11.9,Yes
469,Clustered,astar_dynamic,0.2,9,9.24,Yes
470,Clustered,astar_dynamic,0.2,17,16.41,Yes
471,Clustered,astar_dynamic,0.6,161,34.31,Yes
472,Clustered,astar_dynamic,0.3,17,11.66,Yes
474,Clustered,astar_dynamic,0.1,15,16.73,Yes
475,Clustered,astar_dynamic,0.2,22,11.41,Yes
476,Clustered,astar_dynamic,0.1,21,20.9,Yes
478,Clustered,astar_dynamic,0.1,24,15.07,Yes
479,Clustered,astar_dynamic,0.1,19,12.41,Yes
480,Clustered,astar_dynamic,0.2,13,12.83,Yes
481,Clustered,astar_dynamic,0.1,39,18.49,Yes
483,Clustered,astar_dynamic,0.1,53,16.83,Yes
485,Clustered,astar_dynamic,0.2,128,30.07,Yes
486,Clustered,astar_dynamic,0.1,30,21.49,Yes
487,Clustered,astar_dynamic,0.1,46,19.83,Yes
488,Clustered,astar_dynamic,0.2,12,9.41,Yes
489,Clustered,astar_dynamic,0.1,24,15.41,Yes
491,Clustered,astar_dynamic,0.1,26,23.49,Yes
493,Clustered,astar_dynamic,0.1,19,20.73,Yes
495,Clustered,astar_dynamic,0.2,28,13.66,Yes
499,Clustered,astar_dynamic,0.2,49,21.24,Yes
500,Clustered,astar_dynamic,0.1,45,24.24,Yes
501,Clustered,astar_dynamic,0.1,23,12.24,Yes
502,Clustered,astar_dynamic,0.1,24,14.66,Yes
506,Clustered,astar_dynamic,0.1,18,10.41,Yes
507,Clustered,astar_dynamic,0.2,93,35.49,Yes
510,Clustered,astar_dynamic,0.3,94,37.56,Yes
512,Clustered,astar_dynamic,0.2,33,21.66,Yes
513,Clustered,astar_dynamic,0.2,23,15.41,Yes
519,Clustered,astar_dynamic,0.4,114,24.66,Yes
521,Clustered,astar_dynamic,0.2,50,22.07,Yes
523,Clustered,astar_dynamic,0.2,20,19.07,Yes
525,Clustered,astar_dynamic,0.2,21,11.83,Yes
526,Clustered,astar_dynamic,0.0,19,9.41,Yes
529,Clustered,astar_dynamic,0.1,8,7.83,Yes
531,Clustered,astar_dynamic,0.2,15,7.83,Yes
532,Clustered,astar_dynamic,0.2,47,19.83,Yes
535,Clustered,astar_dynamic,0.5,150,34.83,Yes
539,Clustered,astar_dynamic,0.0,27,18.49,Yes
540,Clustered,astar_dynamic,0.1,28,18.83,Yes
