Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
339,Maze,astar_dynamic,0.4,62,25.0,Yes
340,Maze,astar_dynamic,0.2,31,16.0,Yes
341,Maze,astar_dynamic,0.4,120,54.0,Yes
342,Maze,astar_dynamic,0.4,87,28.0,Yes
343,Maze,astar_dynamic,0.3,41,23.83,Yes
344,Maze,astar_dynamic,0.4,94,50.41,Yes
345,Maze,astar_dynamic,0.2,47,21.0,Yes
346,Maze,astar_dynamic,0.2,18,15.0,Yes
347,Maze,astar_dynamic,0.4,138,43.07,Yes
348,Maze,astar_dynamic,0.1,24,17.41,Yes
349,Maze,astar_dynamic,0.3,37,21.41,Yes
350,Maze,astar_dynamic,0.2,15,14.0,Yes
351,Maze,astar_dynamic,0.3,54,21.0,Yes
352,Maze,astar_dynamic,0.3,68,36.0,Yes
353,Maze,astar_dynamic,0.3,45,25.0,Yes
354,Maze,astar_dynamic,0.3,69,22.41,Yes
355,Maze,astar_dynamic,0.3,47,26.41,Yes
356,Maze,astar_dynamic,0.5,71,38.83,Yes
357,Maze,astar_dynamic,0.6,177,77.07,Yes
358,Maze,astar_dynamic,0.2,56,27.0,Yes
359,Maze,astar_dynamic,0.2,27,16.0,Yes
360,Maze,astar_dynamic,0.3,147,34.0,Yes
