Test Case,Layout Type,Wall Density,Algorithm,Time (ms),Nodes Visited,Path Length,Success
563,Mixed,23.8%,ml_dynamic,0.20,20,18.90,Yes
564,Mixed,16.0%,astar_dynamic,1.00,328,0,No
564,Mixed,16.0%,ml_dynamic,0.20,19,11.83,Yes
565,Mixed,20.8%,astar_dynamic,0.20,36,24.49,Yes
565,Mixed,20.8%,ml_dynamic,0.30,17,10.66,Yes
566,Mixed,25.3%,astar_dynamic,0.40,46,16.49,Yes
566,Mixed,25.3%,ml_dynamic,0.80,280,0,No
567,Mixed,17.3%,astar_dynamic,0.20,14,10.24,Yes
567,Mixed,17.3%,ml_dynamic,0.00,8,8.66,Yes
568,Mixed,24.0%,astar_dynamic,0.30,18,20.56,Yes
568,Mixed,24.0%,ml_dynamic,0.00,7,8.07,Yes
569,Mixed,20.0%,astar_dynamic,0.20,24,23.73,Yes
569,Mixed,20.0%,ml_dynamic,0.10,34,31.56,Yes
570,Mixed,20.0%,astar_dynamic,0.20,8,9.07,Yes
570,Mixed,20.0%,ml_dynamic,0.60,16,15.83,Yes
571,Mixed,16.5%,astar_dynamic,0.20,12,12.66,Yes
571,Mixed,16.5%,ml_dynamic,0.20,20,14.24,Yes
572,Mixed,22.0%,astar_dynamic,0.40,20,19.49,Yes
572,Mixed,22.0%,ml_dynamic,0.20,19,15.24,Yes
573,Mixed,22.0%,astar_dynamic,0.20,9,9.24,Yes
573,Mixed,22.0%,ml_dynamic,0.10,14,13.00,Yes
574,Mixed,19.5%,astar_dynamic,0.10,19,12.24,Yes
574,Mixed,19.5%,ml_dynamic,0.10,17,13.24,Yes
575,Mixed,17.8%,astar_dynamic,0.40,54,16.83,Yes
575,Mixed,17.8%,ml_dynamic,0.10,11,12.49,Yes
576,Mixed,23.3%,astar_dynamic,0.30,31,20.31,Yes
576,Mixed,23.3%,ml_dynamic,0.10,19,14.90,Yes
577,Mixed,15.8%,astar_dynamic,0.20,14,13.00,Yes
577,Mixed,15.8%,ml_dynamic,0.20,15,14.24,Yes
578,Mixed,13.5%,astar_dynamic,0.30,19,18.31,Yes
578,Mixed,13.5%,ml_dynamic,0.40,41,17.90,Yes
579,Mixed,19.8%,astar_dynamic,0.00,8,9.49,Yes
579,Mixed,19.8%,ml_dynamic,0.10,8,7.83,Yes
580,Mixed,15.8%,astar_dynamic,0.20,64,20.07,Yes
580,Mixed,15.8%,ml_dynamic,0.20,15,14.83,Yes
581,Mixed,26.8%,astar_dynamic,0.20,11,11.66,Yes
581,Mixed,26.8%,ml_dynamic,0.10,1,0,No
582,Mixed,12.0%,astar_dynamic,0.20,13,13.24,Yes
582,Mixed,12.0%,ml_dynamic,0.10,8,9.07,Yes
583,Mixed,15.5%,astar_dynamic,0.30,22,22.73,Yes
583,Mixed,15.5%,ml_dynamic,0.10,15,14.41,Yes
584,Mixed,24.0%,astar_dynamic,0.10,28,16.90,Yes
584,Mixed,24.0%,ml_dynamic,0.20,40,23.07,Yes
585,Mixed,17.5%,astar_dynamic,0.50,53,13.66,Yes
585,Mixed,17.5%,ml_dynamic,0.30,62,17.66,Yes
586,Mixed,17.3%,astar_dynamic,0.20,36,16.24,Yes
586,Mixed,17.3%,ml_dynamic,0.10,18,20.73,Yes
587,Mixed,16.5%,astar_dynamic,0.30,15,14.00,Yes
587,Mixed,16.5%,ml_dynamic,0.10,27,12.24,Yes
588,Mixed,21.5%,astar_dynamic,0.10,12,11.66,Yes
588,Mixed,21.5%,ml_dynamic,0.20,29,14.83,Yes
589,Mixed,18.5%,astar_dynamic,0.20,34,23.73,Yes
589,Mixed,18.5%,ml_dynamic,0.20,14,13.49,Yes
590,Mixed,15.3%,astar_dynamic,0.30,8,9.49,Yes
590,Mixed,15.3%,ml_dynamic,0.10,14,14.66,Yes
591,Mixed,19.5%,astar_dynamic,0.30,11,11.66,Yes
591,Mixed,19.5%,ml_dynamic,0.20,20,11.83,Yes
592,Mixed,22.3%,astar_dynamic,0.90,291,0,No
592,Mixed,22.3%,ml_dynamic,0.10,14,8.41,Yes
593,Mixed,21.3%,astar_dynamic,0.30,13,11.07,Yes
593,Mixed,21.3%,ml_dynamic,0.20,15,14.00,Yes
594,Mixed,13.3%,astar_dynamic,0.20,13,13.49,Yes
594,Mixed,13.3%,ml_dynamic,0.20,12,13.07,Yes
595,Mixed,29.0%,astar_dynamic,0.30,37,17.83,Yes
595,Mixed,29.0%,ml_dynamic,0.60,191,0,No
596,Mixed,15.5%,astar_dynamic,0.30,12,11.83,Yes
596,Mixed,15.5%,ml_dynamic,0.20,12,12.24,Yes
597,Mixed,16.5%,astar_dynamic,0.30,16,15.66,Yes
597,Mixed,16.5%,ml_dynamic,0.20,8,7.41,Yes
598,Mixed,16.3%,astar_dynamic,0.20,12,13.49,Yes
598,Mixed,16.3%,ml_dynamic,0.10,19,9.41,Yes
599,Mixed,19.5%,astar_dynamic,0.30,21,17.07,Yes
599,Mixed,19.5%,ml_dynamic,0.20,11,9.41,Yes
600,Mixed,14.5%,astar_dynamic,0.20,22,19.83,Yes
600,Mixed,14.5%,ml_dynamic,0.20,14,15.07,Yes
601,Mixed,35.5%,astar_dynamic,0.10,19,11.41,Yes
601,Mixed,35.5%,ml_dynamic,0.20,24,16.24,Yes
602,Mixed,19.0%,astar_dynamic,0.20,11,11.24,Yes
602,Mixed,19.0%,ml_dynamic,0.10,13,14.07,Yes
603,Mixed,35.0%,astar_dynamic,0.20,16,15.83,Yes
603,Mixed,35.0%,ml_dynamic,0.20,16,0,No
604,Mixed,26.0%,astar_dynamic,0.10,17,12.24,Yes
604,Mixed,26.0%,ml_dynamic,0.10,24,12.83,Yes
605,Mixed,24.8%,astar_dynamic,0.30,14,10.41,Yes
605,Mixed,24.8%,ml_dynamic,0.20,11,8.66,Yes
606,Mixed,28.5%,astar_dynamic,0.50,147,0,No
606,Mixed,28.5%,ml_dynamic,0.40,147,0,No
607,Mixed,28.7%,astar_dynamic,0.20,17,9.83,Yes
607,Mixed,28.7%,ml_dynamic,0.00,15,15.07,Yes
608,Mixed,21.5%,astar_dynamic,0.20,44,16.49,Yes
608,Mixed,21.5%,ml_dynamic,0.20,10,11.07,Yes
609,Mixed,34.8%,astar_dynamic,0.30,25,18.24,Yes
609,Mixed,34.8%,ml_dynamic,0.40,151,0,No
610,Mixed,21.8%,astar_dynamic,0.20,19,18.90,Yes
610,Mixed,21.8%,ml_dynamic,0.10,14,15.49,Yes
611,Mixed,21.8%,astar_dynamic,0.30,17,16.07,Yes
611,Mixed,21.8%,ml_dynamic,0.20,64,22.83,Yes
612,Mixed,21.5%,astar_dynamic,0.10,13,12.07,Yes
612,Mixed,21.5%,ml_dynamic,0.20,17,10.83,Yes
613,Mixed,30.0%,astar_dynamic,0.30,23,16.66,Yes
613,Mixed,30.0%,ml_dynamic,0.20,47,16.90,Yes
614,Mixed,28.5%,astar_dynamic,0.30,36,26.49,Yes
614,Mixed,28.5%,ml_dynamic,0.10,13,13.49,Yes
615,Mixed,27.0%,astar_dynamic,0.60,76,28.14,Yes
615,Mixed,27.0%,ml_dynamic,0.60,18,10.83,Yes
616,Mixed,29.3%,astar_dynamic,0.20,15,11.24,Yes
616,Mixed,29.3%,ml_dynamic,0.30,22,14.83,Yes
617,Mixed,20.3%,astar_dynamic,0.30,16,14.66,Yes
617,Mixed,20.3%,ml_dynamic,0.10,18,16.49,Yes
618,Mixed,32.8%,astar_dynamic,1.00,246,0,No
618,Mixed,32.8%,ml_dynamic,0.30,27,12.07,Yes
619,Mixed,27.8%,astar_dynamic,0.90,11,10.00,Yes
619,Mixed,27.8%,ml_dynamic,0.20,13,8.41,Yes
620,Mixed,18.8%,astar_dynamic,0.20,27,17.07,Yes
620,Mixed,18.8%,ml_dynamic,0.20,10,9.41,Yes
621,Mixed,26.0%,astar_dynamic,0.30,19,11.24,Yes
621,Mixed,26.0%,ml_dynamic,0.10,33,16.07,Yes
622,Mixed,17.0%,astar_dynamic,0.20,16,13.66,Yes
622,Mixed,17.0%,ml_dynamic,0.30,17,17.24,Yes
623,Mixed,19.5%,astar_dynamic,0.90,17,11.66,Yes
623,Mixed,19.5%,ml_dynamic,0.20,9,10.07,Yes
624,Mixed,20.8%,astar_dynamic,0.50,15,11.83,Yes
624,Mixed,20.8%,ml_dynamic,0.10,14,11.41,Yes
625,Mixed,20.3%,astar_dynamic,0.50,62,15.83,Yes
625,Mixed,20.3%,ml_dynamic,0.40,12,11.83,Yes
626,Mixed,21.8%,astar_dynamic,0.20,18,13.24,Yes
626,Mixed,21.8%,ml_dynamic,0.20,13,12.07,Yes
627,Mixed,29.8%,astar_dynamic,0.60,77,21.41,Yes
627,Mixed,29.8%,ml_dynamic,0.50,66,22.83,Yes
628,Mixed,27.3%,astar_dynamic,0.30,18,15.07,Yes
628,Mixed,27.3%,ml_dynamic,0.30,65,22.31,Yes
629,Mixed,23.5%,astar_dynamic,0.20,12,11.24,Yes
629,Mixed,23.5%,ml_dynamic,0.20,11,9.24,Yes
630,Mixed,19.3%,astar_dynamic,0.40,26,21.49,Yes
630,Mixed,19.3%,ml_dynamic,0.40,15,9.66,Yes
631,Mixed,25.5%,astar_dynamic,0.30,26,22.49,Yes
631,Mixed,25.5%,ml_dynamic,0.30,65,24.24,Yes
632,Mixed,28.0%,astar_dynamic,1.20,15,13.24,Yes
632,Mixed,28.0%,ml_dynamic,0.20,34,16.83,Yes
633,Mixed,23.0%,astar_dynamic,0.30,16,16.07,Yes
633,Mixed,23.0%,ml_dynamic,0.10,14,14.07,Yes
634,Mixed,23.3%,astar_dynamic,0.30,18,14.07,Yes
634,Mixed,23.3%,ml_dynamic,0.10,17,14.24,Yes
635,Mixed,16.5%,astar_dynamic,0.30,30,16.24,Yes
635,Mixed,16.5%,ml_dynamic,0.10,13,11.66,Yes
636,Mixed,21.8%,astar_dynamic,0.60,18,16.24,Yes
636,Mixed,21.8%,ml_dynamic,0.40,56,21.24,Yes
637,Mixed,33.0%,astar_dynamic,0.20,9,8.24,Yes
637,Mixed,33.0%,ml_dynamic,0.20,40,19.31,Yes
638,Mixed,23.8%,astar_dynamic,0.70,27,14.66,Yes
638,Mixed,23.8%,ml_dynamic,0.20,25,17.24,Yes
639,Mixed,32.5%,astar_dynamic,0.20,19,16.66,Yes
639,Mixed,32.5%,ml_dynamic,0.40,14,13.41,Yes
640,Mixed,30.0%,astar_dynamic,0.90,165,0,No
640,Mixed,30.0%,ml_dynamic,0.30,24,17.00,Yes
641,Mixed,38.0%,astar_dynamic,0.40,6,0,No
641,Mixed,38.0%,ml_dynamic,0.50,24,11.24,Yes
642,Mixed,40.3%,astar_dynamic,0.20,9,8.83,Yes
642,Mixed,40.3%,ml_dynamic,0.20,15,10.00,Yes
643,Mixed,22.5%,astar_dynamic,0.20,14,12.24,Yes
643,Mixed,22.5%,ml_dynamic,0.60,14,13.41,Yes
644,Mixed,24.0%,astar_dynamic,0.40,20,15.07,Yes
644,Mixed,24.0%,ml_dynamic,0.20,13,11.41,Yes
645,Mixed,24.8%,astar_dynamic,0.30,20,21.31,Yes
645,Mixed,24.8%,ml_dynamic,0.20,8,7.83,Yes
646,Mixed,33.3%,astar_dynamic,0.50,22,19.90,Yes
646,Mixed,33.3%,ml_dynamic,0.20,11,13.31,Yes
647,Mixed,20.5%,astar_dynamic,0.50,21,21.73,Yes
647,Mixed,20.5%,ml_dynamic,0.30,15,9.66,Yes
648,Mixed,19.0%,astar_dynamic,0.40,17,16.41,Yes
648,Mixed,19.0%,ml_dynamic,0.40,40,17.83,Yes
649,Mixed,20.3%,astar_dynamic,0.70,19,11.41,Yes
649,Mixed,20.3%,ml_dynamic,0.30,11,10.00,Yes
650,Mixed,41.0%,astar_dynamic,1.00,203,0,No
650,Mixed,41.0%,ml_dynamic,0.20,40,13.07,Yes
651,Mixed,27.3%,astar_dynamic,0.50,21,16.24,Yes
651,Mixed,27.3%,ml_dynamic,0.20,18,16.00,Yes
652,Mixed,25.0%,astar_dynamic,0.50,20,18.90,Yes
652,Mixed,25.0%,ml_dynamic,0.50,17,15.49,Yes
653,Mixed,27.3%,astar_dynamic,0.30,13,12.00,Yes
653,Mixed,27.3%,ml_dynamic,0.30,35,16.24,Yes
654,Mixed,25.0%,astar_dynamic,0.30,11,10.83,Yes
654,Mixed,25.0%,ml_dynamic,1.30,188,27.31,Yes
655,Mixed,19.3%,astar_dynamic,0.20,12,11.41,Yes
655,Mixed,19.3%,ml_dynamic,0.60,28,22.49,Yes
656,Mixed,25.0%,astar_dynamic,0.40,19,19.49,Yes
656,Mixed,25.0%,ml_dynamic,0.20,10,7.41,Yes
657,Mixed,28.7%,astar_dynamic,0.50,17,14.66,Yes
657,Mixed,28.7%,ml_dynamic,0.30,24,16.49,Yes
658,Mixed,32.8%,astar_dynamic,0.20,12,9.66,Yes
658,Mixed,32.8%,ml_dynamic,0.40,13,13.66,Yes
659,Mixed,32.3%,astar_dynamic,0.60,13,9.00,Yes
659,Mixed,32.3%,ml_dynamic,1.50,245,0,No
660,Mixed,25.3%,astar_dynamic,0.30,42,20.24,Yes
660,Mixed,25.3%,ml_dynamic,0.20,19,12.00,Yes
661,Mixed,36.8%,astar_dynamic,0.40,31,20.24,Yes
661,Mixed,36.8%,ml_dynamic,0.40,59,18.66,Yes
662,Mixed,30.3%,astar_dynamic,0.50,88,20.24,Yes
662,Mixed,30.3%,ml_dynamic,1.40,235,0,No
663,Mixed,34.5%,astar_dynamic,0.40,48,30.83,Yes
663,Mixed,34.5%,ml_dynamic,0.30,34,29.24,Yes
664,Mixed,30.3%,astar_dynamic,0.40,53,27.07,Yes
664,Mixed,30.3%,ml_dynamic,0.20,11,7.41,Yes
665,Mixed,30.5%,astar_dynamic,0.20,14,11.24,Yes
665,Mixed,30.5%,ml_dynamic,0.30,17,13.41,Yes
666,Mixed,44.0%,astar_dynamic,0.50,29,15.66,Yes
666,Mixed,44.0%,ml_dynamic,0.30,22,18.90,Yes
667,Mixed,36.8%,astar_dynamic,0.30,25,12.24,Yes
667,Mixed,36.8%,ml_dynamic,0.30,26,19.49,Yes
668,Mixed,27.8%,astar_dynamic,0.30,12,10.24,Yes
668,Mixed,27.8%,ml_dynamic,0.30,34,21.24,Yes
669,Mixed,38.8%,astar_dynamic,0.40,44,24.49,Yes
669,Mixed,38.8%,ml_dynamic,0.30,37,18.07,Yes
670,Mixed,28.2%,astar_dynamic,0.60,23,18.90,Yes
670,Mixed,28.2%,ml_dynamic,0.20,15,11.41,Yes
671,Mixed,39.8%,astar_dynamic,0.20,16,14.41,Yes
671,Mixed,39.8%,ml_dynamic,0.20,54,25.07,Yes
672,Mixed,31.3%,astar_dynamic,0.60,52,20.83,Yes
672,Mixed,31.3%,ml_dynamic,0.40,10,7.83,Yes
673,Mixed,26.5%,astar_dynamic,0.20,12,11.41,Yes
673,Mixed,26.5%,ml_dynamic,0.20,22,14.24,Yes
674,Mixed,41.8%,astar_dynamic,0.70,43,24.66,Yes
674,Mixed,41.8%,ml_dynamic,0.40,68,27.66,Yes
675,Mixed,35.5%,astar_dynamic,0.30,49,17.49,Yes
675,Mixed,35.5%,ml_dynamic,0.40,28,23.90,Yes
676,Mixed,29.5%,astar_dynamic,0.30,10,9.00,Yes
676,Mixed,29.5%,ml_dynamic,0.30,20,13.24,Yes
677,Mixed,35.0%,astar_dynamic,0.40,36,18.83,Yes
677,Mixed,35.0%,ml_dynamic,0.10,4,0,No
678,Mixed,30.5%,astar_dynamic,0.40,19,14.07,Yes
678,Mixed,30.5%,ml_dynamic,0.40,33,17.66,Yes
679,Mixed,26.5%,astar_dynamic,0.30,22,13.07,Yes
679,Mixed,26.5%,ml_dynamic,0.30,47,20.00,Yes
680,Mixed,30.5%,astar_dynamic,0.40,16,15.00,Yes
680,Mixed,30.5%,ml_dynamic,0.30,55,21.66,Yes
681,Mixed,30.3%,astar_dynamic,0.20,15,11.41,Yes
681,Mixed,30.3%,ml_dynamic,0.10,16,13.07,Yes
682,Mixed,34.0%,astar_dynamic,0.50,11,10.00,Yes
682,Mixed,34.0%,ml_dynamic,0.20,10,9.41,Yes
683,Mixed,32.8%,astar_dynamic,0.30,30,18.00,Yes
683,Mixed,32.8%,ml_dynamic,0.20,11,10.24,Yes
684,Mixed,36.5%,astar_dynamic,1.60,127,32.07,Yes
684,Mixed,36.5%,ml_dynamic,0.20,12,9.83,Yes
685,Mixed,32.0%,astar_dynamic,0.20,16,14.66,Yes
685,Mixed,32.0%,ml_dynamic,0.20,14,10.83,Yes
686,Mixed,32.0%,astar_dynamic,0.10,1,0,No
686,Mixed,32.0%,ml_dynamic,0.10,25,14.24,Yes
687,Mixed,28.7%,astar_dynamic,0.20,8,7.83,Yes
687,Mixed,28.7%,ml_dynamic,0.30,15,16.49,Yes
688,Mixed,23.8%,astar_dynamic,1.60,298,0,No
688,Mixed,23.8%,ml_dynamic,0.20,15,8.41,Yes
689,Mixed,24.8%,astar_dynamic,0.50,93,18.83,Yes
689,Mixed,24.8%,ml_dynamic,0.50,26,16.49,Yes
690,Mixed,37.8%,astar_dynamic,0.90,76,20.24,Yes
690,Mixed,37.8%,ml_dynamic,0.10,44,21.90,Yes
691,Mixed,40.0%,astar_dynamic,0.50,182,0,No
691,Mixed,40.0%,ml_dynamic,0.20,14,9.41,Yes
692,Mixed,32.3%,astar_dynamic,0.30,26,18.07,Yes
692,Mixed,32.3%,ml_dynamic,0.30,35,16.24,Yes
693,Mixed,38.8%,astar_dynamic,0.50,155,0,No
693,Mixed,38.8%,ml_dynamic,0.60,77,0,No
694,Mixed,36.0%,astar_dynamic,0.40,27,18.83,Yes
694,Mixed,36.0%,ml_dynamic,0.20,17,16.41,Yes
695,Mixed,32.3%,astar_dynamic,0.10,1,0,No
695,Mixed,32.3%,ml_dynamic,0.50,69,20.83,Yes
696,Mixed,29.3%,astar_dynamic,0.30,15,11.24,Yes
696,Mixed,29.3%,ml_dynamic,0.20,15,11.24,Yes
697,Mixed,32.3%,astar_dynamic,0.20,1,0,No
697,Mixed,32.3%,ml_dynamic,0.40,36,20.24,Yes
698,Mixed,26.5%,astar_dynamic,0.30,17,9.83,Yes
698,Mixed,26.5%,ml_dynamic,0.20,41,21.24,Yes
699,Mixed,34.8%,astar_dynamic,0.50,19,13.66,Yes
699,Mixed,34.8%,ml_dynamic,0.10,25,14.83,Yes
700,Mixed,29.5%,astar_dynamic,0.30,14,12.66,Yes
700,Mixed,29.5%,ml_dynamic,0.20,42,22.49,Yes
701,Mixed,25.5%,astar_dynamic,0.80,30,20.07,Yes
701,Mixed,25.5%,ml_dynamic,0.30,28,18.83,Yes
702,Mixed,31.0%,astar_dynamic,0.20,36,16.83,Yes
702,Mixed,31.0%,ml_dynamic,0.20,61,24.24,Yes
703,Mixed,38.5%,astar_dynamic,0.60,10,10.24,Yes
703,Mixed,38.5%,ml_dynamic,0.30,65,17.66,Yes
704,Mixed,35.5%,astar_dynamic,0.10,15,10.83,Yes
704,Mixed,35.5%,ml_dynamic,4.30,215,0,No
705,Mixed,26.5%,astar_dynamic,0.20,15,13.66,Yes
705,Mixed,26.5%,ml_dynamic,0.20,24,22.49,Yes
706,Mixed,35.8%,astar_dynamic,0.10,23,18.07,Yes
706,Mixed,35.8%,ml_dynamic,0.10,10,9.83,Yes
707,Mixed,39.5%,astar_dynamic,0.20,12,13.90,Yes
707,Mixed,39.5%,ml_dynamic,0.60,156,0,No
708,Mixed,42.8%,astar_dynamic,0.30,35,18.07,Yes
708,Mixed,42.8%,ml_dynamic,0.20,16,9.00,Yes
709,Mixed,25.5%,astar_dynamic,1.50,118,28.83,Yes
709,Mixed,25.5%,ml_dynamic,0.30,50,23.73,Yes
710,Mixed,43.8%,astar_dynamic,0.20,19,9.41,Yes
710,Mixed,43.8%,ml_dynamic,0.20,9,0,No
711,Mixed,29.8%,astar_dynamic,0.40,70,18.07,Yes
711,Mixed,29.8%,ml_dynamic,0.20,17,10.83,Yes
712,Mixed,32.3%,astar_dynamic,0.40,52,16.66,Yes
712,Mixed,32.3%,ml_dynamic,0.30,47,14.83,Yes
713,Mixed,21.8%,astar_dynamic,0.20,17,18.49,Yes
713,Mixed,21.8%,ml_dynamic,0.30,24,19.49,Yes
714,Mixed,29.5%,astar_dynamic,0.40,23,17.66,Yes
714,Mixed,29.5%,ml_dynamic,0.20,41,14.66,Yes
715,Mixed,35.8%,astar_dynamic,0.50,28,14.66,Yes
715,Mixed,35.8%,ml_dynamic,0.20,22,14.66,Yes
716,Mixed,28.2%,astar_dynamic,0.80,168,24.07,Yes
716,Mixed,28.2%,ml_dynamic,0.30,12,11.00,Yes
717,Mixed,32.8%,astar_dynamic,0.00,2,0,No
717,Mixed,32.8%,ml_dynamic,0.20,33,11.24,Yes
718,Mixed,31.8%,astar_dynamic,0.80,42,14.83,Yes
718,Mixed,31.8%,ml_dynamic,0.20,30,16.24,Yes
719,Mixed,30.0%,astar_dynamic,0.30,17,17.49,Yes
719,Mixed,30.0%,ml_dynamic,0.10,11,12.49,Yes
720,Mixed,35.8%,astar_dynamic,0.50,34,13.07,Yes
720,Mixed,35.8%,ml_dynamic,0.20,20,11.66,Yes
