Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
240,Maze,astar_dynamic,0.1,22,12.83,Yes
241,Maze,astar,0.4,16,13.0,Yes
241,Maze,astar_dynamic,0.3,139,38.41,Yes
242,Maze,astar,0.5,42,18.0,Yes
242,Maze,astar_dynamic,0.3,129,35.0,Yes
243,Maze,astar,0.5,52,25.0,Yes
243,Maze,astar_dynamic,0.3,99,33.0,Yes
244,Maze,astar,0.2,15,12.0,Yes
244,Maze,astar_dynamic,0.3,111,35.83,Yes
245,Maze,astar,0.2,19,10.0,Yes
245,Maze,astar_dynamic,0.2,118,37.83,Yes
246,Maze,astar,0.2,177,35.0,Yes
246,Maze,astar_dynamic,0.2,142,40.41,Yes
247,Maze,astar,0.4,214,59.41,Yes
247,Maze,astar_dynamic,0.0,39,20.0,Yes
248,Maze,astar,0.3,126,32.66,Yes
248,Maze,astar_dynamic,0.1,16,11.0,Yes
249,Maze,astar,0.3,126,39.0,Yes
249,Maze,astar_dynamic,0.5,171,41.0,Yes
250,Maze,astar,0.3,37,19.0,Yes
250,Maze,astar_dynamic,0.1,50,27.83,Yes
251,Maze,astar,0.2,38,16.0,Yes
251,Maze,astar_dynamic,0.2,73,27.0,Yes
252,Maze,astar,0.2,82,26.24,Yes
252,Maze,astar_dynamic,0.2,59,22.0,Yes
253,Maze,astar,0.1,63,27.0,Yes
253,Maze,astar_dynamic,0.1,90,36.41,Yes
254,Maze,astar,0.1,13,10.41,Yes
254,Maze,astar_dynamic,0.4,157,41.41,Yes
255,Maze,astar,0.3,46,23.0,Yes
255,Maze,astar_dynamic,0.2,93,29.83,Yes
256,Maze,astar,0.5,192,43.83,Yes
256,Maze,astar_dynamic,0.2,112,46.41,Yes
257,Maze,astar,0.2,169,47.0,Yes
257,Maze,astar_dynamic,0.1,99,32.83,Yes
258,Maze,astar,0.4,202,56.41,Yes
258,Maze,astar_dynamic,0.1,51,27.41,Yes
259,Maze,astar,0.1,30,16.41,Yes
259,Maze,astar_dynamic,0.2,57,28.0,Yes
260,Maze,astar,0.2,36,23.41,Yes
260,Maze,astar_dynamic,0.1,82,47.83,Yes
261,Maze,astar,0.1,23,16.0,Yes
261,Maze,astar_dynamic,0.0,38,20.41,Yes
